title,price,img
"Ноутбук HP 15-DY2795 Intel Core i5-1135G7 (up to 4.2Ghz), 15.6"" LED FULL HD (1920 x 1080), 16GB, 512GB PCIe®️ NVMe M.2, Int VGA, WiFi 5, BT 4.2, Cam, Win11, Natural Silver [6M0Z7UA#ABA]",54648 Сом,https://enter.kg/images/stories/virtuemart/product/2_7430.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 4GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54747 Сом,https://enter.kg/images/stories/virtuemart/product/1_6498_5321.jpg
"Acer Aspire A315-55G Black Intel Core i3-10110U (up to 4.1Ghz), 20GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54846 Сом,https://enter.kg/images/stories/virtuemart/product/1_2985_1226.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 20GB DDR4, 256GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54846 Сом,https://enter.kg/images/stories/virtuemart/product/1_8124.jpg
"Acer Extensa EX215-52 Black Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, Win10 Pro + Office 2019, Eng-Rus",54846 Сом,https://enter.kg/images/stories/virtuemart/product/1_4226_5620.jpg
"Lenovo Ideapad L3-15ITL6 Platinum GreyIntel Core i3-1115G4 (up to 4.1Ghz), 20GB, 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",54846 Сом,https://enter.kg/images/stories/virtuemart/product/1_7582_4961.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 256GB SSD, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54846 Сом,https://enter.kg/images/stories/virtuemart/product/1_3751.jpg
"Ноутбук HP 250 G9 Intel Core i5-1235U (1.30-4.40GHz), 8GB DDR4, 512GB SSD m.2 NVMe, Intel Iris Xe Graphics, 15.6""FHD (1920x1080)TN, WiFi , BT 5.0, HD WC, CR, DOS, серый",54846 Сом,https://enter.kg/images/stories/virtuemart/product/1_4534.png
"Acer Aspire 315-56 Indigo Blue Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_8640.png
"Acer Aspire A315-55G Black Intel Core i3-10110U (up to 4.1Ghz), 12GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_8140_2198.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB DDR4, 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_4980_6222.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 8GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_5316_7782.jpg
"Acer Extensa EX215-54 Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 1TB + 512GB M.2 NVMe PCIe, Intel UHD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_5591_7435.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_7185.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_7467_4988.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 1TB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_2588.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_3820_5192.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 4GB, 128GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_6167_5259.jpg
"Lenovo V15 GEN2 ALC Black Ryzen 5 5500U (up to 4.0Ghz), 20GB, 1TB + 512GB M.2 NVMe PCIe, AMD Radeon Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_7865_4511.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",54945 Сом,https://enter.kg/images/stories/virtuemart/product/1_4799_2235.jpg
"Ноутбук Lenovo Ideapad 3 15ALC6, AMD Ryzen 5 5500U, 12GB DDR4, 250GB SSD + 1TB HDD, AMD Radeon Graphics, Dos, 15.6 FHD, Eng-Rus, Arctic Grey",54945 Сом,https://enter.kg/images/yandex.png
"Acer Extensa EX215-52 Black Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, Win10 Pro + Office 2019, Eng-Rus",55044 Сом,https://enter.kg/images/stories/virtuemart/product/1_8148_5659.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 20GB, 1TB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",55044 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_8348.jpg
"Ноутбук HP 250 G9 Intel Core i5-1235U (1.30-4.40GHz), 12GB DDR4, 256GB SSD m.2 NVMe, Intel Iris Xe Graphics, 15.6""FHD (1920x1080)TN, WiFi , BT 5.0, HD WC, CR, DOS, серый",55044 Сом,https://enter.kg/images/stories/virtuemart/product/1_8587.png
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,8GB,SSD 480GB,MX550 2GB,15.6"" FHD,RUS,SILVER",55143 Сом,https://enter.kg/images/stories/virtuemart/product/2_6806.jpg
"Lenovo ThinkBook 15 GEN2 ITL Mineral_Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",55143 Сом,https://enter.kg/images/stories/virtuemart/product/1_5786_8251.jpg
"Lenovo V15 G2 ITL i5-1135G7 2.4-4.2GHz,16GB,SSD 480GB, MX350 2GB, 15.6""FHD RUS BLACK",55143 Сом,https://enter.kg/images/stories/virtuemart/product/1_4863_5170.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55242 Сом,https://enter.kg/images/stories/virtuemart/product/1_8209_2248.jpg
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,8GB,1TB+SSD 128GB,MX550 2GB,15.6"" FHD,RUS,SILVER",55341 Сом,https://enter.kg/images/stories/virtuemart/product/2_1939.jpg
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,8GB,SSD 512GB,MX550 2GB,15.6"" FHD,RUS,SILVER",55341 Сом,https://enter.kg/images/stories/virtuemart/product/2_7254.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55341 Сом,https://enter.kg/images/stories/virtuemart/product/1_3488_6363.jpg
"Lenovo Ideapad L3-15ITL6 Platinum GreyIntel Core i3-1115G4 (up to 4.1Ghz), 20GB, 500GB + 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",55341 Сом,https://enter.kg/images/stories/virtuemart/product/1_4679.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 20GB DDR4, 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55440 Сом,https://enter.kg/images/stories/virtuemart/product/1_1203.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB + 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",55440 Сом,https://enter.kg/images/stories/virtuemart/product/1_3274_3908.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 128GB SSD, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",55440 Сом,https://enter.kg/images/stories/virtuemart/product/1_3248_3719.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 128GB SSD, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",55440 Сом,https://enter.kg/images/stories/virtuemart/product/1) ip3_3921.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",55440 Сом,https://enter.kg/images/stories/virtuemart/product/1_2276_6376.jpg
"Lenovo Ideapad L3-15ITL6 Platinum GreyIntel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB + 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",55440 Сом,https://enter.kg/images/stories/virtuemart/product/1_7744.jpg
"Ноутбук ASUS-X515J/ i3-1005G1/DDR4 8GB/1TB+SSD256Gb/NO DVDRW/15.6""/WIN-10Eng/Rus+Eng",55440 Сом,https://enter.kg/images/stories/virtuemart/product/x515j-_5713.jpg
"Ноутбук Lenovo Ideapad 3 15ITL6, Intel Core i5-1155G7 ,12GB DDR4, 512GB SSD NVMe, Intel Iris Xe Graphics, Dos, 15.6 FHD, Eng-Rus, Arctic Grey",55440 Сом,https://enter.kg/images/yandex.png
"Ноутбук HP 250 G9 Intel Core i5-1235U (1.30-4.40GHz), 16GB DDR4, 256GB SSD m.2 NVMe, Intel Iris Xe Graphics, 15.6""FHD (1920x1080)TN, WiFi , BT 5.0, HD WC, CR, DOS, серый",55539 Сом,https://enter.kg/images/stories/virtuemart/product/1_8347.png
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",55638 Сом,https://enter.kg/images/stories/virtuemart/product/1_8771.jpg
"Acer Extensa EX215-52 Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, Win10 Pro + Office 2019, Eng-Rus",55737 Сом,https://enter.kg/images/stories/virtuemart/product/1_5261_2427.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 20GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55836 Сом,https://enter.kg/images/stories/virtuemart/product/1_1589.jpg
"HP 15-dw4002nia (6N237EA) i5-1235U 1.3-4.4GHz,8GB,256GB,MX550 2GB,15.6"" FHD,RU, BLACK",55836 Сом,https://enter.kg/images/stories/virtuemart/product/2_4901.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",55935 Сом,https://enter.kg/images/stories/virtuemart/product/1_6245_2702.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",55935 Сом,https://enter.kg/images/stories/virtuemart/product/1_3393_2273.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 1TB, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",55935 Сом,https://enter.kg/images/stories/virtuemart/product/1)  ideapad 3_1_5531.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 128GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",55935 Сом,https://enter.kg/images/stories/virtuemart/product/1_7593_5967.jpg
"Ноутбук Dell Vostro 3510 Intel Core i5-1135G7 (up to 4.2Ghz), 16GB, 500GB SSD m.2 NVMe, Int VGA, 15.6 TFT HD, LAN, RJ-45, Wi-Fi, Bluetooth, Eng-Ru, серый",55935 Сом,https://enter.kg/images/stories/virtuemart/product/1_4492_8109.jpg
"Ноутбук Lenovo IdeaPad 5 14ITL05 Intel Core i5-1135G7 (2.4GHz-4.2GHz), 8GB DDR4, 1000GB SSD PCIe NVMe, Intel Iris Xe Graphics, 14"" FHD (1920x1080) IPS, WiFi 6 ax, BT, HD Cam, клавиатура с подсветкой (Eng), Windows 11 Home Eng, Abyss Blue [82FE00UHUS]",55935 Сом,https://enter.kg/images/yandex.png
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,8GB,1TB+SSD 256GB,MX550 2GB,15.6"" FHD,RUS,SILVER",56034 Сом,https://enter.kg/images/stories/virtuemart/product/2_8170.jpg
"Acer Extensa EX215-52 Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 500GB + 128GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, Win10 Pro + Office 2019, Eng-Rus",56034 Сом,https://enter.kg/images/stories/virtuemart/product/1_5189_5485.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",56232 Сом,https://enter.kg/images/stories/virtuemart/product/1_7371.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56232 Сом,https://enter.kg/images/stories/virtuemart/product/1_5178_6508.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56232 Сом,https://enter.kg/images/stories/virtuemart/product/1_2663_1225.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56232 Сом,https://enter.kg/images/stories/virtuemart/product/1_6420_1750.jpg
"Ноутбук HP 250 G9 Intel Core i5-1235U (1.30-4.40GHz), 12GB DDR4, 512GB SSD m.2 NVMe, Intel Iris Xe Graphics, 15.6""FHD (1920x1080)TN, WiFi , BT 5.0, HD WC, CR, DOS, серый",56232 Сом,https://enter.kg/images/stories/virtuemart/product/1_1293.png
"Lenovo Ideapad L3-15ITL6 Platinum GreyIntel Core i3-1115G4 (up to 4.1Ghz), 20GB, 500GB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56331 Сом,https://enter.kg/images/stories/virtuemart/product/1_7861_4032.jpg
"Lenovo ThinkBook 15 GEN2 ITL Mineral_Grey Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",56331 Сом,https://enter.kg/images/stories/virtuemart/product/1_3152_3916.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 8GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56430 Сом,https://enter.kg/images/stories/virtuemart/product/1_1441.jpg
"Acer Extensa EX215-52 Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 1TB + 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56430 Сом,https://enter.kg/images/stories/virtuemart/product/1_3298_3878.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 4GB, 256GB M.2 NVMe PCIe, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",56430 Сом,https://enter.kg/images/stories/virtuemart/product/1_2999.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 8GB, 128GB SSD, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",56430 Сом,https://enter.kg/images/stories/virtuemart/product/1)  ideapad 3_1_2154.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56430 Сом,https://enter.kg/images/stories/virtuemart/product/1_6353.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 512GB SSD NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56430 Сом,https://enter.kg/images/stories/virtuemart/product/1_8102.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 500GB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",56628 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_8460.jpg
"Lenovo Ideapad L3-15ITL6 Platinum GreyIntel Core i3-1115G4 (up to 4.1Ghz), 20GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56628 Сом,https://enter.kg/images/stories/virtuemart/product/1_2128.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 1TB + 256GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56628 Сом,https://enter.kg/images/stories/virtuemart/product/1_2256_3949.jpg
"Ноутбук HP 250 G9 Intel Core i5-1235U (1.30-4.40GHz), 16GB DDR4, 512GB SSD m.2 NVMe, Intel Iris Xe Graphics, 15.6""FHD (1920x1080)TN, WiFi , BT 5.0, HD WC, CR, DOS, серый",56727 Сом,https://enter.kg/images/stories/virtuemart/product/1_8835.png
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,16GB,1TB+SSD 128GB,MX550 2GB,15.6"" FHD,RUS,SILVER",56826 Сом,https://enter.kg/images/stories/virtuemart/product/2_4480.jpg
"HP 15-dw4002nia (6N237EA) i5-1235U 1.3-4.4GHz,8GB,512GB,MX550 2GB,15.6"" FHD,RU, BLACK",56826 Сом,https://enter.kg/images/stories/virtuemart/product/2_7254_1297.jpg
"Acer Aspire 315-56 Indigo Blue Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 1TB + 512GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_2079.png
"Acer Aspire A315-55G Black Intel Core i3-10110U (up to 4.1Ghz), 20GB DDR4, 1TB + 512GB M.2 NVMe PCIe, Nvidia Geforce MX230 2GB GDDR5, 15.6"" LED HD, WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_4844_7181.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 20GB DDR4, 512GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_3458_1327.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_4183_7021.jpg
"ASUS X509JA Silver Intel Core i3-1005G1 (up to 3.4Ghz), 8GB, 1TB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_7931.jpg
"HP 250 G8 Grey Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_3750_8979.jpg
"Lenovo Ideapad 3 Platinum Grey Intel Core i5-10210U (up to 4.2Ghz), 8GB, 1TB, NVidia GeForce MX330 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1) ip3_3675.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Core i5-1135G7 (up to 4.2Ghz), 4GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_4827_1980.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB + 512GB M.2 NVMe PCIe, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",56925 Сом,https://enter.kg/images/stories/virtuemart/product/1_3939_6988.jpg
"Lenovo V15 G1 IML Iron Grey Intel Core i5-10210U (up to 4.2Ghz), 20GB, 1TB + 1TB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",57024 Сом,https://enter.kg/images/stories/virtuemart/product/1_2081.png
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,16GB,SSD 480GB,MX550 2GB,15.6"" FHD,RUS,SILVER",57123 Сом,https://enter.kg/images/stories/virtuemart/product/2_6040.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 1TB, NVidia GeForce MX350 2GB, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57222 Сом,https://enter.kg/images/stories/virtuemart/product/1_6104.jpg
"Acer A315-59G-50FH i5-1235U 1.3-4.4GHz,16GB,SSD 512GB,MX550 2GB,15.6"" FHD,RUS,SILVER",57321 Сом,https://enter.kg/images/stories/virtuemart/product/2_7607.jpg
"Acer Aspire A315-57G Black Intel Core i3-1005G1 (up to 3.4Ghz), 20GB DDR4, 1TB + 256GB M.2 NVMe PCIe, Nvidia Geforce MX330 2GB GDDR5, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",57321 Сом,https://enter.kg/images/stories/virtuemart/product/1_2367_6950.jpg
